applicant_id,loan_id,bank,summa,muddat_oy,oylik_tolov,qoldiq,max_kechikish_kun,status
A002476,L0002055,BANK-12,10216376,36,308023,2958378,0,faol
A002478,L0002056,BANK-03,3694805,18,246521,931223,0,faol
A002480,L0002057,BANK-12,18603767,36,544072,2082565,0,faol
A002481,L0002058,BANK-11,8727481,6,1672923,5949129,15,faol
A002481,L0002059,BANK-01,7797518,60,153670,3385789,0,faol
A002481,L0002060,BANK-10,28582638,36,972960,10478449,0,faol
A002482,L0002061,BANK-06,6526576,24,297313,5477354,0,faol
A002482,L0002062,BANK-06,11430459,60,219947,8047519,45,yopilgan
A002484,L0002063,BANK-02,13515369,36,503352,3500728,0,faol
A002486,L0002064,BANK-04,21724849,60,453730,7760582,0,faol
A002489,L0002065,BANK-04,7040890,6,1363815,1620531,0,yopilgan
A002491,L0002066,BANK-08,10344115,6,1915745,5655374,0,faol
A002493,L0002067,BANK-03,12496080,12,1233058,3157533,0,faol
A002494,L0002068,BANK-01,15301125,24,679530,6964446,0,faol
A002495,L0002069,BANK-11,20420740,36,683718,7276993,0,yopilgan
A002496,L0002070,BANK-06,26729976,18,1757318,9410404,15,faol
A002496,L0002071,BANK-04,29924284,6,5643614,11975471,0,faol
A002497,L0002072,BANK-05,6309213,36,234630,3666340,45,faol
A002497,L0002073,BANK-03,34234044,24,1528989,27444897,0,faol
A002501,L0002074,BANK-11,9219990,24,469781,5745105,15,faol
A002501,L0002075,BANK-05,3282425,36,105317,806380,15,faol
A002502,L0002076,BANK-07,12957326,18,848521,4699485,0,yopilgan
A002503,L0002077,BANK-12,10432814,6,2093595,6675679,0,faol
A002503,L0002078,BANK-01,14292116,60,261392,2600757,0,faol
A002505,L0002079,BANK-08,17553229,6,3100865,13447003,0,faol
A002508,L0002080,BANK-07,37578963,36,1369011,6895279,15,yopilgan
A002508,L0002081,BANK-02,26650742,18,1944030,10452082,0,faol
A002509,L0002082,BANK-06,21644037,24,1200695,15824696,0,faol
A002514,L0002083,BANK-02,6427260,6,1168090,3689453,0,faol
A002515,L0002084,BANK-12,27922735,18,1842500,21796011,15,faol
A002515,L0002085,BANK-04,12198406,6,2453863,5103796,0,faol
A002516,L0002086,BANK-04,32443580,24,1630434,13448550,15,faol
A002516,L0002087,BANK-03,7518032,24,382107,4092678,0,faol
A002516,L0002088,BANK-10,33751507,24,1687392,10926733,45,faol
A002517,L0002089,BANK-12,17044776,60,318131,6193063,0,faol
A002518,L0002090,BANK-09,5441704,24,287364,4013537,0,faol
A002520,L0002091,BANK-12,15110372,36,448530,6555986,0,faol
A002521,L0002092,BANK-06,11178986,24,611555,4602828,0,faol
A002522,L0002093,BANK-03,6490294,12,572686,1232631,15,faol
A002522,L0002094,BANK-03,6550871,60,130217,2181579,0,yopilgan
A002523,L0002095,BANK-08,24115693,60,505964,16498510,0,yopilgan
A002524,L0002096,BANK-08,7237127,18,471709,1716092,0,faol
A002528,L0002097,BANK-03,10019628,36,353977,2995799,0,faol
A002532,L0002098,BANK-01,13342791,12,1234407,6342738,0,faol
A002533,L0002099,BANK-10,43347842,6,9580339,5871689,0,faol
A002533,L0002100,BANK-10,10423571,12,932883,7825091,0,yopilgan
A002533,L0002101,BANK-06,50845754,6,10352932,38763047,0,yopilgan
A002535,L0002102,BANK-12,17187013,12,1777251,1816895,0,yopilgan
A002535,L0002103,BANK-02,117790889,36,3619918,38686817,0,faol
A002535,L0002104,BANK-12,7423669,36,264191,4118664,0,yopilgan
A002536,L0002105,BANK-10,7640028,6,1657022,5503646,0,faol
A002537,L0002106,BANK-02,6852131,12,657856,5709351,0,yopilgan
A002537,L0002107,BANK-06,12891604,12,1245394,2544865,0,faol
A002538,L0002108,BANK-01,14594638,12,1383249,10539647,15,yopilgan
A002540,L0002109,BANK-11,3763209,6,782117,1878714,0,faol
A002540,L0002110,BANK-12,4815072,60,96209,3226781,0,faol
A002542,L0002111,BANK-11,38946705,18,2666638,12133736,0,faol
A002543,L0002112,BANK-11,30080553,36,939841,19551919,0,yopilgan
A002543,L0002113,BANK-05,5660988,18,356458,3621267,0,yopilgan
A002544,L0002114,BANK-07,5092314,18,335512,1053269,0,yopilgan
A002545,L0002115,BANK-07,16410296,60,348170,14280471,0,faol
A002546,L0002116,BANK-11,9038102,12,945682,7775315,0,faol
A002547,L0002117,BANK-11,4737550,6,1055197,2121140,0,faol
A002548,L0002118,BANK-05,4513363,18,326921,2273028,45,faol
A002549,L0002119,BANK-06,47426887,36,1444464,27133188,95,faol
A002550,L0002120,BANK-05,2852585,24,156088,1532432,0,faol
A002551,L0002121,BANK-12,9051839,12,850322,2201596,0,faol
A002551,L0002122,BANK-04,94900189,36,2903811,64538338,0,faol
A002551,L0002123,BANK-03,6568145,12,661395,3627445,0,yopilgan
A002554,L0002124,BANK-04,20814702,60,402877,13133713,0,faol
A002556,L0002125,BANK-05,5539038,24,295395,3180798,0,faol
A002558,L0002126,BANK-09,56562283,60,1069761,17956625,0,faol
A002560,L0002127,BANK-12,16738714,12,1493141,4684274,0,yopilgan
A002561,L0002128,BANK-07,7028982,12,764047,6179257,0,faol
A002561,L0002129,BANK-10,14825923,6,2773323,7383044,0,faol
A002561,L0002130,BANK-12,3693047,6,733520,718790,45,faol
A002567,L0002131,BANK-04,13383213,12,1310505,9948310,15,faol
A002567,L0002132,BANK-11,2571210,18,171589,2031893,15,faol
A002570,L0002133,BANK-01,3008962,12,287226,2421746,15,faol
A002570,L0002134,BANK-07,17257836,18,1218805,13440594,0,faol
A002574,L0002135,BANK-09,6287177,24,343501,3661553,0,faol
A002574,L0002136,BANK-05,3807313,6,749299,2685437,0,yopilgan
A002577,L0002137,BANK-05,45192239,24,2414342,12635495,0,faol
A002577,L0002138,BANK-04,4779055,24,254747,3652155,0,yopilgan
A002580,L0002139,BANK-11,17463581,24,800051,7630847,0,faol
A002582,L0002140,BANK-03,25282861,60,482494,18576762,0,faol
A002582,L0002141,BANK-12,32104387,60,591445,17247991,0,faol
A002583,L0002142,BANK-09,10872846,36,325574,8815489,0,faol
A002584,L0002143,BANK-02,8631015,24,452121,3240665,0,faol
A002585,L0002144,BANK-07,7994610,60,152379,6294666,0,faol
A002585,L0002145,BANK-04,26593586,36,916419,13572958,0,faol
A002586,L0002146,BANK-07,11874371,60,266535,2314416,0,faol
A002586,L0002147,BANK-06,4283045,6,830767,640205,0,faol
A002589,L0002148,BANK-10,4931061,12,436891,2348822,0,faol
A002589,L0002149,BANK-01,46943196,24,2617138,17075560,95,yopilgan
A002592,L0002150,BANK-07,11629235,24,576654,4375115,45,faol
A002593,L0002151,BANK-04,17497782,6,3395900,15558973,0,faol
A002593,L0002152,BANK-02,25172013,24,1249657,18463234,0,faol
A002595,L0002153,BANK-03,3866978,36,131371,3417135,0,yopilgan
A002597,L0002154,BANK-08,5651280,12,635546,3246949,0,faol
A002600,L0002155,BANK-11,9568220,12,1052404,5241388,0,faol
A002601,L0002156,BANK-11,17421007,6,3158160,5787636,15,faol
A002601,L0002157,BANK-05,17337626,36,646072,13783109,0,yopilgan
A002602,L0002158,BANK-05,14092215,18,831621,2255719,0,faol
A002603,L0002159,BANK-04,6064752,6,1180978,4745847,15,yopilgan
A002603,L0002160,BANK-09,17464780,12,1801499,6803438,0,faol
A002604,L0002161,BANK-08,8061354,24,453362,1592466,0,faol
A002606,L0002162,BANK-09,14568484,18,904360,11388026,0,faol
A002610,L0002163,BANK-02,8527044,36,274656,2892325,0,faol
A002610,L0002164,BANK-05,5321627,12,543329,559452,0,faol
A002610,L0002165,BANK-07,45441696,12,4303190,12590224,95,faol
A002611,L0002166,BANK-08,15857538,60,328204,8982914,0,faol
A002612,L0002167,BANK-11,5229562,24,287250,3035731,0,yopilgan
A002612,L0002168,BANK-04,6766623,18,447655,1723573,0,faol
A002613,L0002169,BANK-04,27838700,36,941161,19613510,0,faol
A002613,L0002170,BANK-02,8222920,36,305695,2925762,0,faol
A002613,L0002171,BANK-04,12442731,60,270476,7824445,0,faol
A002614,L0002172,BANK-04,7978707,12,837543,5865252,0,faol
A002618,L0002173,BANK-07,7258948,60,137347,2053343,45,faol
A002620,L0002174,BANK-03,2043110,36,73146,1076779,0,faol
A002622,L0002175,BANK-09,2567705,36,76878,1811801,0,faol
A002624,L0002176,BANK-11,16477305,36,510859,9630497,0,faol
A002624,L0002177,BANK-12,3279806,6,636915,2887520,15,yopilgan
A002624,L0002178,BANK-03,39813614,60,714503,28539192,0,faol
A002629,L0002179,BANK-01,5020294,6,952378,847930,0,faol
A002629,L0002180,BANK-03,5367804,60,104584,4326145,0,faol
A002631,L0002181,BANK-04,4698273,60,98070,2613388,15,faol
A002632,L0002182,BANK-04,11562746,18,825427,7255182,15,faol
A002633,L0002183,BANK-05,32487755,24,1485362,14518972,0,faol
A002633,L0002184,BANK-04,23224928,6,4125376,11511682,0,faol
A002634,L0002185,BANK-03,32578113,24,1498566,25986232,0,faol
A002634,L0002186,BANK-07,23704017,6,5106461,6659373,0,yopilgan
A002635,L0002187,BANK-08,4578994,24,253666,3596855,0,faol
A002635,L0002188,BANK-03,5499786,6,1153519,4014691,0,faol
A002636,L0002189,BANK-01,25511301,12,2628378,19035882,0,yopilgan
A002636,L0002190,BANK-03,3028515,60,57717,1024847,0,faol
A002638,L0002191,BANK-07,4494506,24,243506,2470258,95,faol
A002638,L0002192,BANK-02,5580396,60,101289,1000931,0,faol
A002638,L0002193,BANK-10,2877143,18,179795,2196231,0,faol
A002639,L0002194,BANK-01,16282346,36,572799,13773550,0,yopilgan
A002640,L0002195,BANK-07,17365652,60,313464,15116430,45,faol
A002641,L0002196,BANK-10,14619922,60,301978,5186734,0,faol
A002642,L0002197,BANK-03,32344769,18,2209227,24715053,0,faol
A002645,L0002198,BANK-12,7576951,12,791014,3502188,15,faol
A002645,L0002199,BANK-11,8882572,24,479140,2174446,0,yopilgan
A002647,L0002200,BANK-11,15978043,6,3088856,13934139,0,faol
A002650,L0002201,BANK-03,18130624,18,1228059,14930266,0,faol
A002651,L0002202,BANK-03,11221949,12,1238244,1594054,0,faol
A002653,L0002203,BANK-11,15619898,36,500366,8546823,0,yopilgan
A002656,L0002204,BANK-08,77220234,12,7357398,23657042,15,yopilgan
A002657,L0002205,BANK-06,9273663,18,680860,1664469,0,faol
A002658,L0002206,BANK-11,27971810,18,1966624,9823850,0,faol
A002658,L0002207,BANK-11,6228147,36,230677,3595571,0,yopilgan
A002659,L0002208,BANK-05,10320897,12,1091608,3852297,0,faol
A002659,L0002209,BANK-12,5867213,36,201234,3186369,95,faol
A002664,L0002210,BANK-12,26975691,12,2413428,12860857,0,faol
A002665,L0002211,BANK-09,16771323,12,1590340,4462919,0,faol
A002666,L0002212,BANK-04,5548190,18,359547,3703979,0,faol
A002667,L0002213,BANK-12,13095356,12,1182772,3972542,0,faol
A002668,L0002214,BANK-01,14932798,60,304487,2401203,0,yopilgan
A002670,L0002215,BANK-11,15654412,24,877643,10808231,0,faol
A002671,L0002216,BANK-01,4473770,36,164185,1631857,15,faol
A002672,L0002217,BANK-05,11729566,18,815582,8209286,45,faol
A002672,L0002218,BANK-02,4808617,24,258031,1217013,0,faol
A002672,L0002219,BANK-03,11574852,18,818299,3549804,0,faol
A002674,L0002220,BANK-08,7664492,36,283281,1978532,0,faol
A002674,L0002221,BANK-05,8884180,24,397122,3021840,0,faol
A002676,L0002222,BANK-06,13943652,18,1026962,1742667,0,yopilgan
A002676,L0002223,BANK-04,7543560,18,451314,4121787,0,yopilgan
A002678,L0002224,BANK-07,11799277,6,2109573,2273681,0,faol
A002678,L0002225,BANK-01,106312382,18,6628635,83194762,45,faol
A002679,L0002226,BANK-05,7167578,36,234286,5971227,95,faol
A002679,L0002227,BANK-04,6252403,12,648308,4670352,0,faol
A002679,L0002228,BANK-08,5790469,18,386596,3451889,0,faol
A002680,L0002229,BANK-07,9048231,36,265796,1538571,95,yopilgan
A002681,L0002230,BANK-04,3656535,60,69297,1932292,0,faol
A002682,L0002231,BANK-05,11572473,6,2048736,9162348,0,faol
A002684,L0002232,BANK-02,26605880,12,2696445,13790833,0,yopilgan
A002686,L0002233,BANK-01,73767790,24,3575948,21547690,0,faol
A002687,L0002234,BANK-10,17264227,6,3583035,13077343,45,faol
A002687,L0002235,BANK-02,11254572,18,807299,4938300,0,faol
A002688,L0002236,BANK-07,29039003,18,1694512,4719364,15,faol
A002690,L0002237,BANK-03,14842016,60,272552,10622360,0,faol
A002694,L0002238,BANK-10,15984443,18,940024,12721210,0,faol
A002695,L0002239,BANK-04,3416856,60,75313,1211471,0,faol
A002698,L0002240,BANK-09,29384264,12,3078719,9932950,15,faol
A002698,L0002241,BANK-08,6978927,24,376132,728093,95,faol
A002699,L0002242,BANK-11,5479454,36,192219,563972,0,yopilgan
A002700,L0002243,BANK-09,9170093,6,1691461,3418192,0,faol
