application_id,applicant_id,ariza_sana,sorlgan_summa,maqsad,muddat_oy,mavjud_oylik_yuk,natija
AP001996,A001996,2025-01-11,12291592,kredit_karta,36,2463173,toladi
AP001997,A001997,2024-11-14,13919163,mikrobiznes,60,0,toladi
AP001998,A001998,2024-07-25,22126198,ipoteka,6,0,toladi
AP001999,A001999,2025-02-04,9969849,kredit_karta,24,0,toladi
AP002000,A002000,2024-09-09,5205629,kredit_karta,36,0,defolt
AP002001,A002001,2024-11-20,9758137,iste'mol,24,0,toladi
AP002002,A002002,2025-01-15,2758355,avto,24,0,toladi
AP002003,A002003,2024-07-30,55071760,avto,12,7143028,toladi
AP002004,A002004,2024-04-09,28885034,iste'mol,12,3705499,toladi
AP002005,A002005,2025-01-06,57580416,ta'lim,6,1436435,toladi
AP002006,A002006,2024-05-27,24040763,mikrobiznes,36,0,toladi
AP002007,A002007,2024-09-19,20427723,mikrobiznes,24,5852439,toladi
AP002008,A002008,2024-05-27,47732142,ta'lim,60,183165,toladi
AP002009,A002009,2024-08-04,20589540,mikrobiznes,24,153043,toladi
AP002010,A002010,2025-02-02,6077778,avto,36,649322,toladi
AP002011,A002011,2024-06-19,8497036,mikrobiznes,36,2904445,toladi
AP002012,A002012,2025-01-24,4472463,ta'lim,6,1683479,toladi
AP002013,A002013,2025-02-25,23706618,iste'mol,36,0,toladi
AP002014,A002014,2024-07-09,9536869,iste'mol,60,82396,toladi
AP002015,A002015,2024-09-10,10169268,avto,12,152111,toladi
AP002016,A002016,2025-01-26,28570264,mikrobiznes,12,0,toladi
AP002017,A002017,2024-04-23,7188457,ta'lim,12,467915,toladi
AP002018,A002018,2024-06-22,8935213,mikrobiznes,24,0,toladi
AP002019,A002019,2024-04-11,18796390,ta'lim,12,5167810,toladi
AP002020,A002020,2024-12-26,56005998,ta'lim,60,143397,toladi
AP002021,A002021,2025-02-18,45345767,iste'mol,12,2213377,toladi
AP002022,A002022,2024-06-30,14015222,mikrobiznes,12,671499,toladi
AP002023,A002023,2024-07-08,50476752,ipoteka,6,4577976,toladi
AP002024,A002024,2025-02-17,28627567,kredit_karta,6,0,toladi
AP002025,A002025,2024-05-29,26316329,avto,60,830637,toladi
AP002026,A002026,2024-06-23,33430296,ipoteka,6,995752,toladi
AP002027,A002027,2024-05-03,4797670,kredit_karta,6,0,toladi
AP002028,A002028,2025-01-10,25133922,iste'mol,24,2291284,toladi
AP002029,A002029,2024-08-09,11664154,ipoteka,6,2952356,toladi
AP002030,A002030,2025-01-22,11190323,mikrobiznes,12,0,toladi
AP002031,A002031,2024-08-16,20573199,mikrobiznes,12,1961021,toladi
AP002032,A002032,2024-12-10,15703558,iste'mol,60,5510144,defolt
AP002033,A002033,2024-11-12,6582175,ipoteka,12,3972346,toladi
AP002034,A002034,2024-10-07,27098343,iste'mol,24,0,toladi
AP002035,A002035,2024-06-17,85914151,avto,24,0,toladi
AP002036,A002036,2024-12-10,7675021,ta'lim,36,0,toladi
AP002037,A002037,2024-09-02,20503072,ipoteka,12,1863992,toladi
AP002038,A002038,2024-11-22,9917962,iste'mol,36,686593,toladi
AP002039,A002039,2024-06-27,19285404,ipoteka,36,170051,toladi
AP002040,A002040,2025-02-22,11683659,ta'lim,60,0,toladi
AP002041,A002041,2025-02-11,21429484,ipoteka,36,0,toladi
AP002042,A002042,2024-10-24,14503363,ta'lim,60,0,toladi
AP002043,A002043,2024-05-12,6159375,kredit_karta,24,154994,toladi
AP002044,A002044,2024-12-30,9698364,mikrobiznes,12,0,toladi
AP002045,A002045,2024-06-27,7694822,ta'lim,6,0,toladi
AP002046,A002046,2024-07-21,27374371,ipoteka,60,0,toladi
AP002047,A002047,2024-11-14,29254064,mikrobiznes,6,0,toladi
AP002048,A002048,2024-08-30,9683788,avto,60,2231962,toladi
AP002049,A002049,2024-12-23,19170596,ipoteka,6,0,toladi
AP002050,A002050,2024-08-04,13353975,ipoteka,60,3701413,toladi
AP002051,A002051,2024-04-26,7292296,kredit_karta,36,7239634,toladi
AP002052,A002052,2024-10-29,47213641,kredit_karta,6,135015,toladi
AP002053,A002053,2024-06-20,35921943,ipoteka,60,2053090,toladi
AP002054,A002054,2024-12-31,36443886,ta'lim,60,1460790,toladi
AP002055,A002055,2024-11-25,15402933,mikrobiznes,12,0,toladi
AP002056,A002056,2024-06-07,9912094,avto,60,535355,toladi
AP002057,A002057,2024-08-08,5777210,ipoteka,6,3620712,toladi
AP002058,A002058,2024-08-28,14305826,iste'mol,36,727241,toladi
AP002059,A002059,2024-10-30,12813169,ipoteka,24,0,toladi
AP002060,A002060,2024-12-13,22047584,kredit_karta,12,0,toladi
AP002061,A002061,2024-07-26,16777919,ipoteka,60,0,toladi
AP002062,A002062,2024-08-20,31994078,ipoteka,24,0,toladi
AP002063,A002063,2024-11-19,11498538,avto,24,663615,toladi
AP002064,A002064,2024-05-13,118143715,iste'mol,36,474768,toladi
AP002065,A002065,2024-12-04,15765848,ipoteka,60,597493,toladi
AP002066,A002066,2024-12-31,15852287,iste'mol,6,0,toladi
AP002067,A002067,2024-08-09,21031815,kredit_karta,12,2663093,toladi
AP002068,A002068,2024-12-12,21261061,avto,36,499742,toladi
AP002069,A002069,2025-01-15,11513310,ta'lim,12,0,toladi
AP002070,A002070,2024-07-04,12751209,ipoteka,24,10610671,defolt
AP002071,A002071,2024-08-14,18752928,iste'mol,12,1250217,toladi
AP002072,A002072,2025-02-16,11479686,ipoteka,6,819116,toladi
AP002073,A002073,2025-01-25,23456474,ta'lim,36,0,toladi
AP002074,A002074,2024-06-23,65891630,ta'lim,36,0,toladi
AP002075,A002075,2025-02-21,21399371,ta'lim,60,182848,defolt
AP002076,A002076,2025-01-07,5310963,ipoteka,24,4318876,toladi
AP002077,A002077,2025-01-31,31524662,kredit_karta,36,108194,toladi
AP002078,A002078,2024-10-04,86176055,kredit_karta,60,0,toladi
AP002079,A002079,2024-11-30,53535479,kredit_karta,36,8404729,defolt
AP002080,A002080,2024-10-23,26101608,iste'mol,24,0,toladi
AP002081,A002081,2024-06-25,7181632,ipoteka,6,105449,toladi
AP002082,A002082,2024-12-21,11779004,kredit_karta,6,0,toladi
AP002083,A002083,2024-08-25,27496110,avto,6,348995,toladi
AP002084,A002084,2024-08-14,16615030,ipoteka,24,739966,toladi
AP002085,A002085,2024-07-07,5555213,kredit_karta,12,0,toladi
AP002086,A002086,2024-10-07,28442126,ipoteka,36,723305,defolt
AP002087,A002087,2024-10-07,32281064,ta'lim,6,702171,toladi
AP002088,A002088,2024-08-07,8348762,mikrobiznes,12,0,toladi
AP002089,A002089,2024-08-14,17626150,kredit_karta,24,4675428,defolt
AP002090,A002090,2024-10-05,15794285,ipoteka,12,219015,toladi
AP002091,A002091,2024-11-01,32789927,ta'lim,24,0,toladi
AP002092,A002092,2025-02-12,21019334,mikrobiznes,12,1101036,toladi
AP002093,A002093,2024-06-14,8293742,mikrobiznes,6,263112,toladi
AP002094,A002094,2025-02-03,11232583,iste'mol,6,0,toladi
AP002095,A002095,2024-07-14,17305798,iste'mol,24,0,toladi
AP002096,A002096,2025-02-07,24951776,ipoteka,36,0,toladi
AP002097,A002097,2024-07-16,11296809,kredit_karta,60,0,toladi
AP002098,A002098,2024-05-12,27422316,kredit_karta,36,1868167,defolt
AP002099,A002099,2025-01-03,22695061,kredit_karta,24,0,toladi
AP002100,A002100,2025-02-18,15844395,avto,60,4551659,toladi
AP002101,A002101,2024-05-26,19119699,avto,24,0,toladi
AP002102,A002102,2024-10-07,21786584,iste'mol,6,3628523,toladi
AP002103,A002103,2024-05-17,30500706,ipoteka,36,11532497,toladi
AP002104,A002104,2025-01-31,14548246,kredit_karta,36,0,toladi
AP002105,A002105,2024-09-04,24137312,mikrobiznes,60,0,toladi
AP002106,A002106,2024-09-27,15180976,avto,60,2720742,toladi
AP002107,A002107,2024-04-23,22992277,avto,24,0,toladi
AP002108,A002108,2024-06-13,19202432,mikrobiznes,36,0,toladi
AP002109,A002109,2024-08-22,17871465,iste'mol,6,1806913,toladi
AP002110,A002110,2024-04-13,74583135,ipoteka,12,499001,toladi
AP002111,A002111,2024-07-18,16253154,avto,12,0,toladi
AP002112,A002112,2025-01-05,8674834,ta'lim,6,0,toladi
AP002113,A002113,2024-12-26,13438577,avto,60,292356,toladi
AP002114,A002114,2025-02-21,7556729,avto,6,3192354,toladi
AP002115,A002115,2024-11-29,9542393,iste'mol,60,0,toladi
AP002116,A002116,2024-05-10,9390081,kredit_karta,6,2833506,toladi
AP002117,A002117,2024-12-09,10788174,avto,12,0,toladi
AP002118,A002118,2024-06-22,28432442,ipoteka,24,0,toladi
AP002119,A002119,2024-07-14,19289830,kredit_karta,24,1065204,defolt
AP002120,A002120,2024-08-27,24253653,ipoteka,24,55251,toladi
AP002121,A002121,2024-06-04,27169209,ta'lim,6,0,toladi
AP002122,A002122,2024-12-01,21613140,avto,60,2156202,toladi
AP002123,A002123,2024-05-17,4694984,avto,6,0,toladi
AP002124,A002124,2025-02-27,21522169,iste'mol,12,302722,toladi
AP002125,A002125,2025-01-31,3493500,ipoteka,36,0,toladi
AP002126,A002126,2024-09-30,5192913,ta'lim,6,0,toladi
AP002127,A002127,2024-10-16,9529010,iste'mol,36,334653,toladi
AP002128,A002128,2024-07-01,38805038,avto,24,1447721,toladi
AP002129,A002129,2024-07-20,14624620,iste'mol,6,8560056,toladi
AP002130,A002130,2024-10-06,6067215,kredit_karta,24,1824596,toladi
AP002131,A002131,2024-08-30,19712052,kredit_karta,6,532339,toladi
AP002132,A002132,2024-10-20,7121753,kredit_karta,6,0,toladi
AP002133,A002133,2025-02-22,7302954,iste'mol,24,0,toladi
AP002134,A002134,2024-06-04,8850299,mikrobiznes,36,647259,toladi
AP002135,A002135,2024-10-04,25260187,kredit_karta,12,0,toladi
AP002136,A002136,2024-07-20,23428771,mikrobiznes,36,0,toladi
AP002137,A002137,2025-02-12,10785057,iste'mol,6,0,toladi
AP002138,A002138,2024-09-14,32754840,avto,36,0,toladi
AP002139,A002139,2025-02-13,20551734,iste'mol,36,1769860,toladi
AP002140,A002140,2024-10-12,14752412,ta'lim,12,869434,toladi
AP002141,A002141,2024-11-20,70448016,kredit_karta,12,14168935,defolt
AP002142,A002142,2024-04-15,8889854,avto,12,0,toladi
AP002143,A002143,2024-08-24,14090584,iste'mol,60,0,toladi
AP002144,A002144,2024-08-31,9707236,avto,60,0,toladi
AP002145,A002145,2024-07-07,34039634,ipoteka,6,0,toladi
AP002146,A002146,2024-10-12,13401597,ta'lim,36,0,toladi
AP002147,A002147,2024-09-02,26583301,iste'mol,12,2307920,toladi
AP002148,A002148,2025-02-28,23211103,avto,36,0,toladi
AP002149,A002149,2025-01-29,8705673,ipoteka,6,0,toladi
AP002150,A002150,2024-05-12,17019747,ta'lim,36,476355,toladi
AP002151,A002151,2025-02-12,17248456,iste'mol,6,1631531,toladi
AP002152,A002152,2024-07-06,8399940,ta'lim,12,2932647,toladi
AP002153,A002153,2024-06-02,24327251,mikrobiznes,60,0,toladi
AP002154,A002154,2024-06-20,29524134,avto,60,0,toladi
AP002155,A002155,2024-05-22,7838109,ipoteka,36,0,toladi
AP002156,A002156,2024-09-20,21232939,ipoteka,12,541866,toladi
AP002157,A002157,2024-10-27,20684598,iste'mol,36,1414014,toladi
AP002158,A002158,2024-05-24,31267417,mikrobiznes,60,287002,toladi
AP002159,A002159,2024-06-13,8184263,kredit_karta,36,0,toladi
AP002160,A002160,2025-01-09,15835486,avto,12,0,toladi
AP002161,A002161,2024-07-01,34318315,kredit_karta,6,1619064,
AP002162,A002162,2024-12-22,12130227,ipoteka,24,918291,
AP002163,A002163,2025-02-08,34358189,iste'mol,24,0,
AP002164,A002164,2024-05-27,15994705,mikrobiznes,24,0,
AP002165,A002165,2024-07-30,8304723,mikrobiznes,6,1805059,
AP002166,A002166,2024-08-04,20844643,kredit_karta,24,0,
AP002167,A002167,2024-05-25,17011281,iste'mol,24,0,
AP002168,A002168,2024-06-29,8367520,ta'lim,12,0,
AP002169,A002169,2024-09-04,9255179,mikrobiznes,36,0,
AP002170,A002170,2025-02-22,12291082,iste'mol,24,0,
AP002171,A002171,2025-01-11,27906906,mikrobiznes,12,4020925,
AP002172,A002172,2025-02-07,18325581,avto,24,202629,
AP002173,A002173,2024-05-16,46060372,mikrobiznes,36,914370,
AP002174,A002174,2024-06-13,23270104,ta'lim,12,4125033,
AP002175,A002175,2024-10-01,8311593,ta'lim,24,0,
AP002176,A002176,2024-11-08,5440884,ta'lim,12,780291,
AP002177,A002177,2024-09-02,23393887,mikrobiznes,36,0,
AP002178,A002178,2024-09-05,8979163,mikrobiznes,12,0,
AP002179,A002179,2024-06-09,14709170,avto,12,8373631,
AP002180,A002180,2024-06-04,14551424,iste'mol,60,0,
AP002181,A002181,2024-08-29,24775231,ta'lim,24,0,
AP002182,A002182,2024-08-14,5161021,kredit_karta,12,0,
AP002183,A002183,2024-10-22,25242304,ta'lim,12,6939865,
AP002184,A002184,2024-09-01,13113043,ipoteka,60,0,
AP002185,A002185,2024-11-28,19800717,ta'lim,24,1270846,
AP002186,A002186,2024-06-25,22022405,mikrobiznes,24,284511,
AP002187,A002187,2024-11-17,17261226,iste'mol,24,0,
AP002188,A002188,2024-07-18,9991425,kredit_karta,6,0,
AP002189,A002189,2025-01-15,39361135,mikrobiznes,6,941008,
AP002190,A002190,2024-11-26,13069550,kredit_karta,6,387355,
AP002191,A002191,2024-08-24,4885673,iste'mol,6,0,
AP002192,A002192,2024-11-26,23876414,ta'lim,12,4967984,
AP002193,A002193,2024-11-23,14152515,kredit_karta,24,324881,
AP002194,A002194,2025-01-27,10733945,ta'lim,12,0,
AP002195,A002195,2024-06-19,4710120,ipoteka,6,935597,
AP002196,A002196,2024-08-26,29349125,ta'lim,24,0,
AP002197,A002197,2024-05-31,58798813,ipoteka,60,7104640,
AP002198,A002198,2024-10-15,8804965,iste'mol,60,156863,
AP002199,A002199,2024-08-08,33797679,ipoteka,36,0,
AP002200,A002200,2024-10-19,6605158,avto,24,172816,
AP002201,A002201,2024-09-16,14466608,ta'lim,60,1831868,
AP002202,A002202,2024-06-12,22590972,ipoteka,12,0,
AP002203,A002203,2024-12-21,20426488,avto,12,3129074,
AP002204,A002204,2024-12-08,12347264,avto,24,0,
AP002205,A002205,2024-12-21,25210091,iste'mol,24,0,
AP002206,A002206,2025-02-24,20679711,kredit_karta,24,6780144,
AP002207,A002207,2024-07-29,8174141,iste'mol,60,0,
AP002208,A002208,2025-01-05,9464503,iste'mol,36,1693262,
AP002209,A002209,2024-09-22,14053287,kredit_karta,6,0,
AP002210,A002210,2025-02-17,12491718,iste'mol,36,2453157,
AP002211,A002211,2024-10-14,4778864,ta'lim,60,1861172,
AP002212,A002212,2024-04-07,115115218,kredit_karta,12,0,
AP002213,A002213,2024-04-06,16163292,mikrobiznes,12,0,
AP002214,A002214,2024-11-16,18475231,kredit_karta,6,935762,
AP002215,A002215,2024-07-31,18882251,kredit_karta,36,0,
AP002216,A002216,2024-10-21,8352306,avto,36,0,
AP002217,A002217,2025-01-15,14658988,ipoteka,24,658889,
AP002218,A002218,2024-05-19,16362441,iste'mol,24,0,
AP002219,A002219,2024-12-16,24736560,mikrobiznes,12,535226,
AP002220,A002220,2024-06-11,14939713,iste'mol,24,1504466,
AP002221,A002221,2024-08-07,15803471,kredit_karta,12,622290,
AP002222,A002222,2025-01-01,15554655,ta'lim,6,720882,
AP002223,A002223,2024-08-04,24568428,mikrobiznes,6,2744881,
AP002224,A002224,2024-10-03,24194612,ipoteka,36,410729,
AP002225,A002225,2024-12-20,5719799,ta'lim,12,931468,
AP002226,A002226,2025-02-21,16439110,iste'mol,36,202765,
AP002227,A002227,2024-04-09,45138034,iste'mol,36,0,
AP002228,A002228,2024-10-24,35368255,kredit_karta,60,2848333,
AP002229,A002229,2025-02-06,11036779,avto,24,599301,
AP002230,A002230,2024-09-02,37292820,kredit_karta,60,818368,
AP002231,A002231,2025-02-05,5598005,ipoteka,12,0,
AP002232,A002232,2024-08-28,56215189,kredit_karta,60,782090,
AP002233,A002233,2024-09-10,11360150,avto,6,0,
AP002234,A002234,2024-09-09,11184349,kredit_karta,6,2880135,
AP002235,A002235,2024-12-06,12547644,ipoteka,6,0,
AP002236,A002236,2024-09-04,8667109,mikrobiznes,24,0,
AP002237,A002237,2024-06-01,23777313,ta'lim,60,0,
AP002238,A002238,2025-01-11,60504539,kredit_karta,60,1764291,
AP002239,A002239,2024-11-20,4273931,avto,60,483055,
AP002240,A002240,2025-01-04,12033551,ipoteka,24,0,
AP002241,A002241,2024-08-25,1301240,avto,60,0,
AP002242,A002242,2024-12-09,39207874,mikrobiznes,60,0,
AP002243,A002243,2024-09-17,50021498,mikrobiznes,12,251626,
AP002244,A002244,2024-11-06,25639714,mikrobiznes,12,2099257,
AP002245,A002245,2025-02-14,23762406,avto,24,1015341,
AP002246,A002246,2024-12-14,4006346,avto,12,8344678,
AP002247,A002247,2024-07-05,38054408,kredit_karta,24,1565183,
AP002248,A002248,2024-12-07,3392669,ipoteka,24,0,
AP002249,A002249,2024-04-28,54418470,kredit_karta,24,342032,
AP002250,A002250,2024-12-22,11344990,mikrobiznes,24,0,
AP002251,A002251,2025-02-21,23250962,ta'lim,36,1466199,
AP002252,A002252,2024-06-15,13719953,iste'mol,24,81411,
AP002253,A002253,2024-11-05,9027484,mikrobiznes,6,1061403,
AP002254,A002254,2024-07-26,1573313,ta'lim,36,758616,
AP002255,A002255,2024-12-29,8076376,iste'mol,24,0,
AP002256,A002256,2025-02-09,14739610,kredit_karta,60,0,
AP002257,A002257,2024-06-28,16064650,avto,24,3444180,
AP002258,A002258,2024-07-22,15460207,ta'lim,60,367946,
AP002259,A002259,2024-08-12,42814286,mikrobiznes,60,0,
AP002260,A002260,2024-09-17,51944210,avto,24,4401606,
AP002261,A002261,2024-12-31,9039442,ipoteka,24,551108,
AP002262,A002262,2024-06-07,11990708,avto,24,692380,
AP002263,A002263,2024-08-17,18400224,kredit_karta,24,0,
AP002264,A002264,2024-09-20,13280279,kredit_karta,12,0,
AP002265,A002265,2024-07-12,21247707,avto,60,1177250,
AP002266,A002266,2024-11-03,9565028,ipoteka,24,1375570,
AP002267,A002267,2024-10-13,11768323,ipoteka,60,1414462,
AP002268,A002268,2024-11-17,20735559,ta'lim,36,0,
AP002269,A002269,2024-08-23,47671365,iste'mol,6,719381,
AP002270,A002270,2024-11-16,44704932,iste'mol,24,4258078,
AP002271,A002271,2024-12-17,45984992,mikrobiznes,6,0,
AP002272,A002272,2024-12-10,12684553,kredit_karta,6,0,
AP002273,A002273,2024-06-08,9762538,ta'lim,6,860129,
AP002274,A002274,2024-12-20,6239626,ipoteka,60,952739,
AP002275,A002275,2024-06-19,16821195,iste'mol,60,1828510,
AP002276,A002276,2024-05-04,37772590,mikrobiznes,12,465531,
AP002277,A002277,2024-10-30,6797902,mikrobiznes,24,0,
AP002278,A002278,2024-06-14,18178816,mikrobiznes,24,1868988,
AP002279,A002279,2024-05-04,14719956,ta'lim,12,0,
AP002280,A002280,2024-07-04,16875687,ipoteka,12,0,
AP002281,A002281,2024-08-24,20746946,iste'mol,36,579595,
AP002282,A002282,2024-09-16,18611559,mikrobiznes,60,0,
AP002283,A002283,2024-07-05,14735948,ta'lim,6,2301189,
AP002284,A002284,2024-08-07,36985032,avto,36,0,
AP002285,A002285,2025-02-08,10686331,avto,12,799562,
AP002286,A002286,2025-01-07,4278172,iste'mol,12,1869149,
AP002287,A002287,2024-10-27,12785964,ta'lim,6,717216,
AP002288,A002288,2024-12-22,22797050,ta'lim,36,0,
AP002289,A002289,2025-02-25,1855178,kredit_karta,36,156102,
AP002290,A002290,2025-01-19,50909734,mikrobiznes,12,0,
AP002291,A002291,2024-10-23,17994878,iste'mol,6,258308,
AP002292,A002292,2025-01-26,8167870,kredit_karta,6,0,
AP002293,A002293,2024-04-30,45231244,iste'mol,12,393436,
AP002294,A002294,2024-12-10,8456056,ipoteka,36,0,
AP002295,A002295,2025-01-22,39748772,ipoteka,12,1360803,
AP002296,A002296,2024-09-20,10378727,ipoteka,24,0,
AP002297,A002297,2024-06-17,14590301,kredit_karta,36,0,
AP002298,A002298,2024-04-19,11107923,avto,12,0,
AP002299,A002299,2025-01-17,30858791,mikrobiznes,24,498253,
AP002300,A002300,2024-10-09,2230302,ipoteka,60,371112,
AP002301,A002301,2024-10-16,54285126,iste'mol,36,0,
AP002302,A002302,2024-05-07,12999609,kredit_karta,36,420755,
AP002303,A002303,2024-09-09,21037425,avto,60,3287300,
AP002304,A002304,2025-02-28,17301452,mikrobiznes,36,596187,
AP002305,A002305,2025-01-15,20971491,ta'lim,36,0,
AP002306,A002306,2024-11-27,10910811,kredit_karta,12,4512855,
AP002307,A002307,2024-04-14,12442971,ta'lim,6,6097884,
AP002308,A002308,2025-01-10,8504190,mikrobiznes,60,1314639,
AP002309,A002309,2024-12-29,11228182,mikrobiznes,36,0,
AP002310,A002310,2024-07-16,35826709,mikrobiznes,12,0,
AP002311,A002311,2025-01-10,27861515,kredit_karta,12,3063192,
AP002312,A002312,2024-06-30,8658752,ipoteka,60,1385601,
AP002313,A002313,2025-01-25,12602280,avto,12,4496629,
AP002314,A002314,2024-05-08,11116679,kredit_karta,6,0,
AP002315,A002315,2025-01-16,20303117,mikrobiznes,12,0,
AP002316,A002316,2024-06-01,27491962,ta'lim,12,0,
AP002317,A002317,2024-10-06,18144901,ipoteka,6,997453,
AP002318,A002318,2024-09-26,23658565,ta'lim,60,1131279,
AP002319,A002319,2024-10-03,16341094,ta'lim,60,0,
AP002320,A002320,2024-05-24,27403254,ipoteka,60,0,
AP002321,A002321,2024-11-24,3880025,ipoteka,24,435075,
AP002322,A002322,2024-12-04,49252726,iste'mol,60,2179590,
AP002323,A002323,2024-12-03,49329821,ipoteka,24,0,
AP002324,A002324,2024-04-19,11393725,ta'lim,24,0,
AP002325,A002325,2024-08-17,9139924,avto,60,201501,
AP002326,A002326,2024-05-02,25591807,mikrobiznes,12,175321,
AP002327,A002327,2024-10-23,6435500,mikrobiznes,36,0,
AP002328,A002328,2024-07-12,16819338,mikrobiznes,12,707767,
AP002329,A002329,2025-02-26,19605022,mikrobiznes,36,0,
AP002330,A002330,2024-08-24,30971040,ta'lim,12,0,
AP002331,A002331,2024-10-08,8041180,mikrobiznes,60,298484,
AP002332,A002332,2024-04-24,22029945,ipoteka,6,4965460,
AP002333,A002333,2025-02-03,15799923,kredit_karta,12,664747,
AP002334,A002334,2024-07-10,4795758,ipoteka,24,0,
AP002335,A002335,2024-09-07,23066418,ta'lim,36,2154618,
AP002336,A002336,2024-08-17,27625291,mikrobiznes,12,404334,
AP002337,A002337,2024-07-13,9302873,ta'lim,60,527913,
AP002338,A002338,2024-11-17,12577756,kredit_karta,12,273105,
AP002339,A002339,2025-02-16,13727971,ta'lim,36,0,
AP002340,A002340,2024-04-25,11027325,avto,12,2453260,
AP002341,A002341,2024-12-21,24629271,avto,6,0,
AP002342,A002342,2024-12-06,30633194,avto,36,0,
AP002343,A002343,2024-10-14,9979079,mikrobiznes,12,0,
AP002344,A002344,2024-11-15,14395232,ipoteka,24,0,
AP002345,A002345,2024-11-30,10913606,mikrobiznes,60,1099509,
AP002346,A002346,2024-05-24,14059282,ipoteka,36,1247688,
AP002347,A002347,2024-10-14,10913631,mikrobiznes,36,0,
AP002348,A002348,2024-10-14,16700203,kredit_karta,12,900925,
AP002349,A002349,2024-08-02,21059546,ipoteka,6,0,
AP002350,A002350,2024-09-05,20203565,avto,24,0,
AP002351,A002351,2025-01-09,9484049,kredit_karta,6,0,
AP002352,A002352,2024-10-25,26887088,mikrobiznes,6,0,
AP002353,A002353,2024-07-20,14135008,iste'mol,12,2602400,
AP002354,A002354,2024-12-16,8947935,mikrobiznes,12,250307,
AP002355,A002355,2025-01-24,4409366,iste'mol,12,235436,
AP002356,A002356,2024-12-23,18429950,iste'mol,60,1961883,
AP002357,A002357,2024-11-27,8589764,avto,36,0,
AP002358,A002358,2024-04-12,7328359,kredit_karta,60,0,
AP002359,A002359,2024-11-04,7487409,iste'mol,12,0,
AP002360,A002360,2025-01-18,10085387,iste'mol,6,2088223,
AP002361,A002361,2024-11-22,36874186,iste'mol,12,842224,
AP002362,A002362,2024-10-28,33154169,avto,24,0,
AP002363,A002363,2024-09-26,18263509,mikrobiznes,36,2547170,
AP002364,A002364,2024-07-20,7827322,avto,6,0,
AP002365,A002365,2024-12-20,2129182,kredit_karta,60,0,
AP002366,A002366,2024-09-20,5410844,avto,60,0,
AP002367,A002367,2024-07-13,11004547,avto,60,0,
AP002368,A002368,2024-09-06,6232924,ta'lim,6,0,
AP002369,A002369,2024-05-16,53668051,ta'lim,24,2022342,
AP002370,A002370,2024-05-28,8096574,mikrobiznes,36,151992,
AP002371,A002371,2024-07-11,16399579,kredit_karta,36,512840,
AP002372,A002372,2024-04-22,9537706,ipoteka,60,750924,
AP002373,A002373,2025-02-12,22973118,ta'lim,24,0,
AP002374,A002374,2024-10-25,39524095,ipoteka,36,7989888,
AP002375,A002375,2024-04-27,10000755,mikrobiznes,24,6863078,
AP002376,A002376,2025-01-17,29799677,ipoteka,36,1434162,
AP002377,A002377,2024-09-13,5059073,mikrobiznes,60,0,
AP002378,A002378,2024-04-28,12036112,ta'lim,60,0,
AP002379,A002379,2024-11-06,11255480,kredit_karta,12,0,
AP002380,A002380,2024-10-12,15319048,avto,6,0,
AP002381,A002381,2024-06-03,6986639,ta'lim,36,315737,
AP002382,A002382,2024-11-25,16058532,ta'lim,12,0,
AP002383,A002383,2024-07-13,45343292,avto,6,1836591,
AP002384,A002384,2025-01-14,26552069,ta'lim,36,2024063,
AP002385,A002385,2024-05-18,22532598,iste'mol,36,0,
AP002386,A002386,2024-08-27,23981794,ta'lim,24,0,
AP002387,A002387,2024-11-14,7850287,iste'mol,6,0,
AP002388,A002388,2024-12-16,4514949,avto,6,1198482,
AP002389,A002389,2025-01-28,13131922,mikrobiznes,6,0,
AP002390,A002390,2024-12-30,10467644,ta'lim,36,263475,
AP002391,A002391,2024-08-30,20192044,ipoteka,12,274387,
AP002392,A002392,2024-07-27,10254935,iste'mol,24,0,
AP002393,A002393,2025-01-17,27855410,avto,24,0,
AP002394,A002394,2024-08-12,11968751,ta'lim,24,0,
AP002395,A002395,2024-09-02,16585591,ipoteka,6,0,
AP002396,A002396,2024-11-25,11365569,avto,60,0,
AP002397,A002397,2024-08-06,11466957,kredit_karta,60,0,
AP002398,A002398,2024-10-13,21987449,iste'mol,24,2558154,
AP002399,A002399,2024-08-07,4571569,mikrobiznes,12,0,
AP002400,A002400,2024-09-04,16891962,avto,6,518102,
AP002401,A002401,2024-07-18,17553387,mikrobiznes,60,0,
AP002402,A002402,2024-12-16,11907382,iste'mol,12,1665742,
AP002403,A002403,2024-08-16,3626701,ta'lim,24,731754,
AP002404,A002404,2024-11-01,9387095,ipoteka,36,227366,
AP002405,A002405,2024-04-22,15640051,mikrobiznes,12,0,
AP002406,A002406,2024-08-20,18945325,mikrobiznes,24,0,
AP002407,A002407,2024-12-22,25812380,kredit_karta,6,1801825,
AP002408,A002408,2024-06-11,29245468,ta'lim,36,373151,
AP002409,A002409,2024-08-07,6146517,avto,24,0,
AP002410,A002410,2024-10-09,21916568,ipoteka,24,93134,
AP002411,A002411,2025-02-10,2471301,iste'mol,12,1397607,
AP002412,A002412,2024-09-09,13862498,mikrobiznes,12,0,
AP002413,A002413,2024-05-18,69808035,iste'mol,36,4232766,
AP002414,A002414,2024-12-21,36750911,kredit_karta,24,0,
AP002415,A002415,2024-09-20,10231942,mikrobiznes,12,2436501,
AP002416,A002416,2024-09-18,34333988,ta'lim,6,606790,
AP002417,A002417,2024-09-28,11548682,avto,12,392518,
