applicant_id,oy,kirim,chiqim,naqd_yechish,oy_oxiri_qoldiq
A000356,2024-06,5278998,4568792,1099977,839147
A000356,2024-07,3802148,1851308,1376833,1064602
A000356,2024-08,3679282,3438071,1055535,0
A000356,2024-09,5281634,2875959,381686,1259926
A000356,2024-10,6673791,5819762,133434,1237912
A000356,2024-11,4917855,2257271,1862438,1482624
A000356,2024-12,6338910,5235488,684486,2215948
A000356,2024-12,4128763,2759409,159657,513047
A000356,2025-01,4639313,4103635,987594,935854
A000357,2024-03,2908823,2576903,611984,0
A000357,2024-04,3023787,2142586,499456,473044
A000357,2024-05,2986977,2305995,1089716,920382
A000357,2024-06,2755727,2002573,861513,911425
A000357,2024-07,2845186,2524490,1057650,20016
A000357,2024-08,2829431,2017487,952894,313288
A000357,2024-09,2998924,2186209,740904,0
A000357,2024-10,2894754,1954454,575158,0
A000357,2024-11,3042145,2113171,1164894,13847
A000357,2024-12,2838742,1488784,33277,983244
A000357,2024-12,2834098,2488141,264451,903015
A000357,2025-01,2776383,2432566,306829,776721
A000358,2024-03,6318458,3965786,1292311,1021740
A000358,2024-04,4307279,2056543,295827,404569
A000358,2024-05,7410690,6030486,275091,1158991
A000358,2024-06,3682983,2375371,666338,1162101
A000358,2024-07,11171021,6732163,3219490,0
A000358,2024-08,6659987,4898353,2275636,67703
A000358,2024-09,6839884,3386190,2348271,809882
A000358,2024-10,3264593,2862558,719258,903001
A000358,2024-11,7838575,6078126,2650214,2209262
A000358,2024-12,7626855,7093336,662162,1674694
A000358,2024-12,3946795,2177197,471457,1020966
A000358,2025-01,8439333,4471451,944409,1487727
A000359,2024-03,8474114,7268505,2199085,2233929
A000359,2024-04,8464296,4505772,717417,0
A000359,2024-05,8142780,5845757,2913848,480840
A000359,2024-06,8365496,5948863,1200928,1047342
A000359,2024-07,8436250,6714548,774810,697698
A000359,2024-08,8760197,4278729,1504401,0
A000359,2024-09,8291173,6523940,617729,753077
A000359,2024-10,8120998,6930519,1496903,130845
A000359,2024-11,8140581,7714988,1070639,1337352
A000359,2024-12,8712613,6315928,1421122,1550382
A000359,2024-12,8027953,4542337,872825,775461
A000359,2025-01,8263942,3886691,3197941,403198
A000360,2024-03,3871405,3088949,191410,790279
A000360,2024-04,3907091,3390897,1310280,428855
A000360,2024-05,3962963,2185737,914180,1268761
A000360,2024-06,3963437,2722695,293858,943580
A000360,2024-07,3933808,1982025,331767,0
A000360,2024-08,3967709,2207659,815570,293593
A000360,2024-09,3942697,3655505,849887,631977
A000360,2024-10,3879993,2149826,1239421,599020
A000360,2024-11,3908718,2658143,597541,0
A000360,2024-12,3837458,2208725,35731,1084101
A000360,2024-12,3943717,3711526,603144,869514
A000360,2025-01,3819631,3428646,65192,526004
A000361,2024-03,9404164,6000450,3478188,149113
A000361,2024-04,8838362,7199532,3153607,31695
A000361,2024-05,8984722,6993609,1166883,1946065
A000361,2024-06,8957047,5165173,2316764,0
A000361,2024-07,8578663,6834508,1636014,233786
A000361,2024-08,8955504,6861415,3254250,602400
A000361,2024-09,8787976,8115152,303554,2911364
A000361,2024-10,9475120,7190683,290802,1375691
A000361,2024-11,8792051,5946721,830561,1455695
A000361,2024-12,9347757,8574390,1887863,781370
A000361,2024-12,9310105,8233613,993103,388026
A000361,2025-01,8828084,4690066,887468,2684062
A000362,2024-03,5295794,3696833,1062556,1118457
A000362,2024-04,5308274,3563050,1380475,1474279
A000362,2024-05,5246412,4200147,2096802,1799629
A000362,2024-06,5505886,4782803,1696833,0
A000362,2024-07,5145617,4217306,422372,1539720
A000362,2024-08,5331589,3318915,3608,1150405
A000362,2024-09,5366373,4968038,1413296,0
A000362,2024-10,5032434,2380536,1351986,769802
A000362,2024-11,5073876,2700306,561595,452990
A000362,2024-12,5527902,3389530,1379693,1312181
A000362,2024-12,5398771,3679298,261252,1504251
A000362,2025-01,5442880,4257264,1343983,497565
A000363,2024-03,7074738,4253059,2092392,913285
A000363,2024-04,6412673,3265794,2076877,396882
A000363,2024-05,6637579,4092443,2458632,601960
A000363,2024-06,6705149,5113913,987195,567621
A000363,2024-07,6615056,3889564,658494,0
A000363,2024-08,6751586,3459931,1583174,2116578
A000363,2024-09,6616498,3926524,1945390,1637508
A000363,2024-10,6721443,4746512,2181962,0
A000363,2024-11,6665785,5394413,5985,1599202
A000363,2024-12,6874042,5435093,1180546,65238
A000363,2024-12,6777989,3248246,2275022,1855005
A000363,2025-01,6435308,4856351,1853170,2105618
A000364,2024-03,5307281,2662550,1029075,1393942
A000364,2024-04,4269374,2653207,654858,313544
A000364,2024-05,5058638,4284026,870660,580905
A000364,2024-06,7526378,5608611,2682837,207431
A000364,2024-07,4722086,3075952,1496926,297231
A000364,2024-08,2767423,1471609,86136,767601
A000364,2024-09,4214192,2714518,795521,0
A000364,2024-10,5424275,4978627,2114561,1879399
A000364,2024-11,2118027,1797466,200266,0
A000364,2024-12,4131964,2305773,151454,1070422
A000364,2024-12,4631755,4246621,1696861,1259574
A000364,2025-01,3056946,1565033,1056192,884190
A000365,2024-03,3887456,1895913,1042953,194220
A000365,2024-04,4207275,2333714,807816,394865
A000365,2024-05,3574245,1829043,125711,217108
A000365,2024-06,3573623,2411558,1277904,0
A000365,2024-07,4005956,1902374,550723,1024906
A000365,2024-08,5175109,3390580,1167163,0
A000365,2024-09,5279352,3907406,699957,1275447
A000365,2024-10,5394415,4331514,77227,816731
A000365,2024-11,6977201,6354167,1608331,177326
A000365,2024-12,4839757,4098854,1241182,439337
A000365,2024-12,4917853,2944769,750601,771896
A000365,2025-01,6971721,5797924,1886890,796777
A000366,2024-03,4600307,3560125,1298569,722678
A000366,2024-04,4422492,3126085,965884,1177578
A000366,2024-05,4599463,2327299,725125,0
A000366,2024-06,4539615,2528484,485691,326005
A000366,2024-07,4849163,4195679,1525663,945694
A000366,2024-08,4689034,3910105,369289,1195044
A000366,2024-09,4833622,2801324,748515,1049007
A000366,2024-10,4436959,2255723,1472085,1481051
A000366,2024-11,4402151,2431583,517491,1247201
A000366,2024-12,4483482,2239628,1086249,482406
A000366,2024-12,4428184,2259149,798774,372737
A000366,2025-01,4878049,2537164,484538,1093275
A000367,2024-03,3995641,2636753,346438,1001306
A000367,2024-04,4123556,2113813,893649,0
A000367,2024-05,4134392,3922118,1378646,407580
A000367,2024-06,3921349,3113403,1372568,407009
A000367,2024-07,4028719,2915846,534024,930339
A000367,2024-08,4161808,3021627,1429231,0
A000367,2024-09,4066399,3081972,134875,176496
A000367,2024-10,3938344,2972482,866133,992855
A000367,2024-11,3853231,1780610,1252249,958707
A000367,2024-12,4072315,3283121,1149311,701383
A000367,2024-12,3985441,3261678,625617,182614
A000367,2025-01,4004499,3487565,463447,599325
A000368,2024-03,4132422,1938384,1100554,7902
A000368,2024-04,3988245,3788688,878814,1225076
A000368,2024-05,3737381,2280492,22920,756766
A000368,2024-06,3793759,2231750,1146797,360139
A000368,2024-07,4056319,2075371,1206956,1381287
A000368,2024-08,3819103,1749009,316441,1257549
A000368,2024-09,4113997,3286867,50351,0
A000368,2024-10,3716541,2985351,657829,153457
A000368,2024-11,3809291,2601722,374931,1153261
A000368,2024-12,3864696,2922116,492236,479097
A000368,2024-12,4069398,3226845,341736,658398
A000368,2025-01,3777999,2216624,1246653,288843
A000369,2024-03,2438028,1972151,658960,139136
A000369,2024-04,2407558,1917604,779084,822188
A000369,2024-05,2654063,1423701,434945,353395
A000369,2024-06,2642138,1997311,463472,630909
A000369,2024-07,2477719,2297292,567328,180497
A000369,2024-08,2498978,1491405,773703,134885
A000369,2024-09,2614902,1620079,927673,437418
A000369,2024-10,2451801,2319294,810450,253518
A000369,2024-11,2516213,2014599,248086,0
A000369,2024-12,2504450,1705958,972550,0
A000369,2024-12,2626972,2338905,211254,757395
A000369,2025-01,2426956,1749553,373218,844939
A000370,2024-03,3676238,2950055,129604,70091
A000370,2024-04,4638736,3853982,380307,844621
A000370,2024-05,5207075,4403925,2044383,966394
A000370,2024-06,3855408,3454282,1338948,1059719
A000370,2024-07,3160152,2401817,671435,585425
A000370,2024-08,3513119,2826872,207001,144641
A000370,2024-09,2871867,1342060,658074,0
A000370,2024-10,2428520,2123082,833689,745161
A000370,2024-11,2864527,2576433,759609,734236
A000370,2024-12,3629488,2853057,667044,186251
A000370,2024-12,3691713,2341663,1178941,1253148
A000370,2025-01,3456813,2956323,42511,232451
A000371,2024-03,2689090,2249414,554498,427743
A000371,2024-04,2853263,2659656,387786,877749
A000371,2024-05,3374829,2467407,232602,690210
A000371,2024-06,3931933,2008968,1054693,1338296
A000371,2024-07,6132026,4605098,1663917,554574
A000371,2024-08,3375197,3095215,562214,0
A000371,2024-09,2143170,1571715,654626,450158
A000371,2024-10,3096561,1878885,1116587,0
A000371,2024-11,4029160,2799029,1281097,0
A000371,2024-12,3633076,2797106,203414,948045
A000371,2024-12,4946943,4619900,534169,989891
A000371,2025-01,3755735,2572171,1372324,366234
A000372,2024-03,3616663,2116565,697519,1071274
A000372,2024-04,3450110,2301370,359453,428464
A000372,2024-05,3500215,2315640,252758,939879
A000372,2024-06,3589798,2198135,1085180,945534
A000372,2024-07,3337362,2224644,1018723,563148
A000372,2024-08,3320494,2802998,314789,1040112
A000372,2024-09,3353038,1901350,527740,673034
A000372,2024-10,3333969,1678031,635022,651004
A000372,2024-11,3615912,2965195,52751,501945
A000372,2024-12,3443141,1567692,1305307,749038
A000372,2024-12,3457353,3127473,154481,61989
A000372,2025-01,3527270,2797104,315338,27817
A000373,2024-03,3782088,2983188,674369,0
A000373,2024-04,3454404,2626130,828873,206704
A000373,2024-05,3747870,2909431,558430,390820
A000373,2024-06,3725162,2441106,85767,318836
A000373,2024-07,3787755,1740245,47583,0
A000373,2024-08,3742974,2266379,726941,1237048
A000373,2024-09,3584607,1788923,293425,936648
A000373,2024-10,3669413,1751234,808815,806613
A000373,2024-11,3642968,2690657,606479,421949
A000373,2024-12,3764857,2240373,1158123,179557
A000373,2024-12,3695922,2629373,542429,997773
A000373,2025-01,3742934,2143094,264925,216917
A000374,2024-03,14719538,13074329,4293810,3923589
A000374,2024-04,14061014,10587333,2433414,4017935
A000374,2024-05,13862860,7159449,2563143,4760144
A000374,2024-06,14453527,12879470,3968518,1616255
A000374,2024-07,14005208,12619309,5596805,1436082
A000374,2024-08,15145745,13722760,3850765,220411
A000374,2024-09,14682399,11699380,4263759,160615
A000374,2024-10,14617919,9182230,3140888,3072534
A000374,2024-11,15030191,8521548,2050427,3511483
A000374,2024-12,14173590,9249564,890244,117548
A000374,2024-12,14134140,12917738,1640040,2933837
A000374,2025-01,14888025,12674271,5049006,462600
A000375,2024-03,6946003,4774937,2476787,1507286
A000375,2024-04,4702105,4338013,1235061,1146194
A000375,2024-05,5481884,4914715,2178372,1758138
A000375,2024-06,4933398,2602516,435125,0
A000375,2024-07,4958839,2425015,1785660,939768
A000375,2024-08,2489235,1585722,835292,795057
A000375,2024-09,5439228,3523572,1831559,1263172
A000375,2024-10,8172207,6851163,101949,2304292
A000375,2024-11,7838183,5508656,1419535,473693
A000375,2024-12,10531023,5560552,3838596,1145656
A000375,2024-12,5059354,2693163,1670164,1334501
A000375,2025-01,6173751,5032260,1328236,695444
A000376,2024-03,6802526,5193209,116616,1549130
A000376,2024-04,6729999,4722416,271940,1031569
A000376,2024-05,6407343,4583006,957614,1810396
A000376,2024-06,6706887,5294190,1357699,653063
A000376,2024-07,6417133,5266838,43169,542260
A000376,2024-08,6130635,3720919,1633181,1765874
A000376,2024-09,6505932,5573111,1117657,345599
A000376,2024-10,6642034,5723785,247023,804315
A000376,2024-11,6130078,3529403,255560,2018301
A000376,2024-12,6500006,3299964,874626,150610
A000376,2024-12,6301394,5875617,994710,1082864
A000376,2025-01,6197804,3069355,707064,1399812
A000377,2024-03,3106050,1657018,973683,941689
A000377,2024-04,3031623,1772473,1164763,1020069
A000377,2024-05,3251390,1614694,1143225,741827
A000377,2024-06,3237726,1776463,113885,106702
A000377,2024-07,3057113,1725749,876252,759384
A000377,2024-08,3056996,1877138,868717,957487
A000377,2024-09,3211496,2421767,413866,278268
A000377,2024-10,3140067,1784949,1006926,53960
A000377,2024-11,3359926,2103907,33539,763586
A000377,2024-12,3152955,1551056,254426,15037
A000377,2024-12,3198268,2213108,557254,328824
A000377,2025-01,3369897,2148823,804493,1095215
A000378,2024-03,3958329,3300364,1539417,0
A000378,2024-04,3784144,3484045,988752,297972
A000378,2024-05,2551001,2375000,436689,878506
A000378,2024-06,3383411,2703688,275192,289537
A000378,2024-07,6480098,4625833,2375604,2098194
A000378,2024-08,3982096,3528872,61157,466457
A000378,2024-09,2805493,1758719,517131,608622
A000378,2024-10,4264931,3261764,1583526,878078
A000378,2024-11,5785745,2762823,542180,959205
A000378,2024-12,3916199,2161060,1080545,219979
A000378,2024-12,3054680,1560912,209657,522590
A000378,2025-01,3618022,2561625,1382793,601838
A000379,2024-03,2726646,1448341,34645,545162
A000379,2024-04,2773835,1318109,331717,358513
A000379,2024-05,2755954,1697045,842326,904002
A000379,2024-06,2756701,1681549,196774,879819
A000379,2024-07,2639346,2474275,906413,889841
A000379,2024-08,2896490,1375153,181533,502903
A000379,2024-09,2746307,1959209,120668,211303
A000379,2024-10,2888059,1699931,931337,321147
A000379,2024-11,2807984,1674715,575775,169840
A000379,2024-12,2760593,1611643,299925,836926
A000379,2024-12,2755356,1451670,841730,530640
A000379,2025-01,2925033,2012380,970580,0
A000380,2024-03,7448051,3545933,220067,2133605
A000380,2024-04,7699385,3990774,814732,772385
A000380,2024-05,7409085,4079347,729240,0
A000380,2024-06,7560549,4576866,411717,1298319
A000380,2024-07,7298237,3796454,277356,304249
A000380,2024-08,7332215,4824764,1674173,1316286
A000380,2024-09,7667916,7192410,778836,21400
A000380,2024-10,7584978,4697309,1011876,2468377
A000380,2024-11,7378840,4902936,2239122,0
A000380,2024-12,7425536,3597280,541889,1478760
A000380,2024-12,7295702,6481487,1471399,2169595
A000380,2025-01,7554564,5536628,202348,1613579
A000381,2024-03,2108516,1721176,280688,8484
A000381,2024-04,2052763,1669878,566130,132336
A000381,2024-05,2031052,1056244,716928,614076
A000381,2024-06,2049202,1508561,215836,464780
A000381,2024-07,2019424,1817284,88088,528146
A000381,2024-08,2102662,1770679,628352,337576
A000381,2024-09,2149541,1415974,845396,613049
A000381,2024-10,2122542,1209671,711999,77215
A000381,2024-11,2164202,1048805,771281,592623
A000381,2024-12,2141778,1330521,551740,571852
A000381,2024-12,2157954,1864753,780196,718818
A000381,2025-01,2084592,1374995,509810,0
A000382,2024-03,9807465,9250692,3307199,1230358
A000382,2024-04,9146802,6668065,675969,0
A000382,2024-05,9807296,5820513,1887739,2491620
A000382,2024-06,8852430,5810043,1538994,2554055
A000382,2024-07,9361617,4703898,2461646,2361888
A000382,2024-08,9857489,8928954,545778,485877
A000382,2024-09,9298114,7111467,91127,2345313
A000382,2024-10,9172642,8119517,1127617,1186903
A000382,2024-11,9387652,5684440,1964718,47156
A000382,2024-12,9815913,6556900,3901301,1050622
A000382,2024-12,9512631,6568879,738035,195156
A000382,2025-01,9217125,7924357,3157122,442305
A000383,2024-03,5135564,3249584,1689710,620183
A000383,2024-04,2233292,2106645,34662,225133
A000383,2024-05,4909235,3973267,1007629,1175827
A000383,2024-06,4535975,3506672,341931,939462
A000383,2024-07,4404708,2707736,567451,16056
A000383,2024-08,4590816,3137962,378341,868437
A000383,2024-09,6339845,4770849,1363405,0
A000383,2024-10,4279640,2190927,263005,1316800
A000383,2024-11,4981222,2729140,845587,432900
A000383,2024-12,5327092,2518357,566742,766360
A000383,2024-12,3773953,2235380,1410384,597910
A000383,2025-01,7548509,5507261,2035736,30258
A000384,2024-03,5312326,4485320,7670,1640902
A000384,2024-04,5210303,2444499,849615,0
A000384,2024-05,5444253,3079667,1188631,715262
A000384,2024-06,5240220,3742196,548674,1091966
A000384,2024-07,5114415,2889572,1346108,1020976
A000384,2024-08,5275325,2469294,1886148,0
A000384,2024-09,5232201,3294651,1567373,508247
A000384,2024-10,5460776,5050002,350028,474344
A000384,2024-11,5414423,3590590,1949480,124688
A000384,2024-12,5138645,4522354,536212,516474
A000384,2024-12,5482488,4208895,1831986,7570
A000384,2025-01,5646739,4911547,1622291,1359930
A000385,2024-03,5326097,3766177,1851006,34895
A000385,2024-04,7338570,4484866,2370422,1010026
A000385,2024-05,8001585,5542350,630181,1947515
A000385,2024-06,5274806,4934596,1369490,958723
A000385,2024-07,4450123,2854854,847862,331174
A000385,2024-08,4076694,3232362,1607492,15092
A000385,2024-09,3399877,2264038,1077688,468486
A000385,2024-10,2148742,1106850,681446,279532
A000385,2024-11,4389475,3242426,303140,8868
A000385,2024-12,4232990,2170646,455537,617609
A000385,2024-12,5076932,2349602,878115,67002
A000385,2025-01,4574745,3532793,1559284,0
A000386,2024-03,3232106,2955714,193332,519173
A000386,2024-04,3163839,2164375,763559,0
A000386,2024-05,3160069,2652837,37484,0
A000386,2024-06,2968949,1520113,528544,272080
A000386,2024-07,2941795,2527394,421845,240537
A000386,2024-08,3113377,2703813,1072524,0
A000386,2024-09,3155801,2518258,1243003,594717
